"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_totals","poblacio_total","incidencia_1000","co","h2s","no","no2","nox","o3","pm10","pm2.5","so2"
"1",2011-09-17,2.47647058823529,199,70.4705882352941,1010.07058823529,292.470588235294,25.8,27.3,24.5,0,NA,NA,NA,0.6,NA,21.46,51.54,83.92,39.62,33.38,NA,1.33
"2",2011-09-18,2.125,140.25,78.0833333333333,1007.275,73.1666666666667,21.3458333333333,24.4,18.5,37.9,NA,NA,NA,0.48,NA,13.79,37.88,58.46,38,22.5,NA,1.12
"3",2011-09-19,2.76666666666667,209.833333333333,52.3333333333333,1013.25416666667,225.708333333333,19.6916666666667,24.3,15.3,0,NA,NA,NA,0.46,NA,35.75,52.17,106.46,34.08,25.62,NA,1.5
"4",2011-09-20,1.86666666666667,209.458333333333,60.5416666666667,1016.41666666667,229.375,21.275,23.4,18.2,0,NA,NA,NA,0.55,NA,35.83,61.75,116.38,35.92,31.33,NA,2.42
"5",2011-09-21,1.92083333333333,245.541666666667,67.5,1015.2875,228.416666666667,22.8208333333333,26.1,19.2,0,NA,NA,NA,0.69,NA,29.46,67.54,112.21,32.42,34.21,NA,1.88
"6",2011-09-22,1.73333333333333,211.708333333333,70.9583333333333,1013.99583333333,222.041666666667,23.4958333333333,27.1,20.5,0,NA,NA,NA,0.97,NA,46.88,70.58,141.71,30.75,37.04,NA,2.38
"7",2011-09-23,1.81666666666667,208.25,72.5833333333333,1011.575,213.916666666667,23.3041666666667,25.6,20.6,0,NA,NA,NA,0.83,NA,48.17,76.12,149.38,24.12,41.5,NA,2.75
"8",2011-09-24,1.60416666666667,177.291666666667,76.1666666666667,1010.80833333333,53.9166666666667,21.5041666666667,23,19.3,9.4,NA,NA,NA,0.57,NA,19.54,54.83,84.33,42.33,20.71,NA,1
"9",2011-09-25,1.25833333333333,120.666666666667,70.0833333333333,1015.04166666667,223.166666666667,21.5125,23.8,18.7,0,NA,NA,NA,0.61,NA,22.75,59.79,94.08,35.67,25.62,NA,2.33
"10",2011-09-26,1.22916666666667,141.791666666667,69.2083333333333,1018.87916666667,216.625,22.4125,24.5,19.4,0,NA,NA,NA,0.98,NA,72.46,91,201.58,22.08,36.92,NA,3.79
"11",2011-09-27,1.12916666666667,139.416666666667,63.625,1020.30416666667,216.125,23.6125,26.9,19.9,0,NA,NA,NA,1.14,NA,89.25,109.54,245.75,26.79,47.33,NA,7.25
"12",2011-09-28,1.56666666666667,81.7083333333333,59.4166666666667,1019.66666666667,211.958333333333,23.4291666666667,26,20.9,0,NA,NA,NA,0.99,NA,49.62,106.33,181.96,39.12,44.12,NA,1.29
"13",2011-09-29,2.375,60.5,58.75,1019.46666666667,206.25,23.2125,26.2,20.6,0,NA,NA,NA,0.83,NA,35.74,91.52,145.57,48.96,50.74,NA,1
"14",2011-09-30,2.12083333333333,79.9166666666667,66.7916666666667,1019.5125,199.583333333333,22.3125,24.3,20,0,NA,NA,NA,1.01,NA,46.96,93.5,165,48.21,58.12,NA,1
"15",2011-10-01,1.90416666666667,65.0416666666667,69.6666666666667,1019.7375,192.916666666667,22.0791666666667,24.4,19.5,0,NA,NA,NA,0.62,NA,19,63.62,92.29,55.12,45.92,NA,1
"16",2011-10-02,1.5,186.958333333333,64.5833333333333,1019.65,204.083333333333,22.3583333333333,25.7,19.2,0,NA,NA,NA,0.51,NA,16.29,66.04,90.46,46.21,41.17,NA,2.38
"17",2011-10-03,0.9625,163.458333333333,60.375,1018.8625,202.541666666667,23.2541666666667,27,19.5,0,1517,703847,2.15529795537951,1.3,NA,126.12,134.42,327.04,14.83,68.46,NA,8.08
"18",2011-10-04,1.20416666666667,172.291666666667,51.625,1019.13333333333,198.875,23.8583333333333,27.9,19.4,0,1140,552973,2.06158347695095,1.23,NA,123.25,131.46,319.75,27.96,68.43,NA,4.42
"19",2011-10-05,1.45,139.5,56.375,1017.675,198.125,23.7375,29.6,19.6,0,1132,592742,1.90976849961703,1.29,NA,102.25,122.17,278.17,33.17,67.33,NA,5.75
"20",2011-10-06,1.3125,133.208333333333,72.9583333333333,1015.63333333333,185.041666666667,22.9208333333333,24.9,20.5,0,1088,565865,1.92272008341212,1.1,NA,45.38,95.79,164.42,39.38,49.75,NA,2.88
"21",2011-10-07,1.975,186.208333333333,65.3333333333333,1013.36666666667,99,21.0541666666667,22.1,19.2,0.2,914,479219,1.9072699538207,0.71,NA,40.83,69.25,131.21,24.75,43.46,NA,1.79
"22",2011-10-08,2.22083333333333,144.833333333333,51.9583333333333,1016.10416666667,191.583333333333,18.8875,22.3,15.1,0,217,145216,1.49432569413839,0.37,NA,24.79,54.12,91.33,32.04,27.12,NA,1.54
"23",2011-10-09,2.14166666666667,217.666666666667,53.5833333333333,1018.16666666667,197.375,19.5916666666667,21.8,15.7,0,107,71159,1.50367486895544,0.34,NA,16.54,47.42,72.21,35.17,27.33,NA,1.67
"24",2011-10-10,1.73333333333333,207.166666666667,49.5833333333333,1019.4375,192.458333333333,23.7166666666667,29.5,19.1,0,1438,691942,2.07820886721719,0.86,NA,79.73,81.86,203.14,16.45,50.38,NA,3.43
"25",2011-10-11,1.04583333333333,225.958333333333,50.0416666666667,1017.90833333333,187.75,24.3041666666667,28.7,20,0,1141,559525,2.03922970376659,1.35,NA,175.25,107.33,375,13.21,69.38,NA,7.92
"26",2011-10-12,0.958333333333333,171.333333333333,52.6666666666667,1015.84166666667,189.041666666667,24.1208333333333,29.5,20,0,156,124508,1.25293153853568,1.44,NA,163.5,107.96,357.46,21.92,67.83,NA,9.42
"27",2011-10-13,1.5125,108.083333333333,70.2083333333333,1015.09583333333,173.083333333333,22.4708333333333,25.1,20.1,0,1208,613826,1.96798441252081,1.31,NA,103.21,95.46,252.96,19.17,49.92,NA,4.17
"28",2011-10-14,2.025,85.375,55.625,1016.34583333333,176.708333333333,21.2625,23.5,19.2,0,1033,534007,1.93443157112173,0.74,NA,47.79,69.92,142.58,28.5,32.92,NA,1.25
"29",2011-10-15,2.12083333333333,77.0416666666667,60.4166666666667,1019.49166666667,143.958333333333,19.7166666666667,21.5,18.3,0,243,153439,1.58369123886365,0.46,NA,22.75,55.25,89.92,41.38,33.33,NA,1
"30",2011-10-16,1.4875,219.125,59.3333333333333,1019.6375,147.333333333333,20.3458333333333,22.3,18.3,0,133,97024,1.37079485488127,0.39,NA,12.92,53.96,73.29,47.25,36.38,NA,1.12
"31",2011-10-17,1.55833333333333,199.625,66.875,1018.71666666667,145.291666666667,20.4625,22.3,18.5,0,1427,688283,2.07327509178637,0.81,NA,31.83,73.54,121.83,34.96,38.42,NA,2.29
"32",2011-10-18,2.24583333333333,274.125,59.4166666666667,1016.4875,170.541666666667,20.9708333333333,24.8,18.2,0,1168,612724,1.906241635712,0.59,NA,22.75,66.58,100.79,42.58,32.88,NA,1.17
"33",2011-10-19,2.5375,237.416666666667,67.3333333333333,1014.35833333333,151.041666666667,20.4041666666667,23.7,15.7,0,923,480383,1.92138356269893,0.59,NA,24.08,63.88,100.12,45.08,39.73,NA,1.04
"34",2011-10-20,1.71666666666667,159.958333333333,58.375,1017.55833333333,113.541666666667,16.775,19.2,14.1,0,1049,563991,1.85995875820713,0.62,NA,50.62,62.75,139.96,22.75,34.96,NA,1.29
"35",2011-10-21,1.53333333333333,120.333333333333,58,1017.25416666667,61.7083333333333,15.8958333333333,17,14.4,0,976,497717,1.96095371466114,0.58,NA,47,68.12,139.54,20.88,37.46,NA,1.58
"36",2011-10-22,1.65833333333333,102.291666666667,71.5,1014.53333333333,123.416666666667,17.6125,20.2,15.1,0,211,144707,1.45811881940749,0.5,NA,22.67,58.17,92.25,34.04,27,NA,1
"37",2011-10-23,1.0875,195.833333333333,76.8333333333333,1010.3125,59.0416666666667,17.75,19.4,16.5,0.6,87,61648,1.41123799636647,0.56,NA,20.25,64.92,95.33,22.33,22.25,NA,1.04
"38",2011-10-24,1.4875,143.75,86.4583333333333,999.604166666667,68.1666666666667,17.4291666666667,20.3,16.1,52.1,1348,669851,2.01238782953224,0.95,NA,76.71,88.17,205.21,13.67,30.75,NA,1.5
"39",2011-10-25,3.27083333333333,295.541666666667,55.2083333333333,1001.10416666667,167.375,17.7291666666667,21,16.1,0.1,1080,543482,1.98718632815806,0.48,NA,36.21,57.33,112.38,23.75,22.08,NA,1
"40",2011-10-26,1.54166666666667,240.208333333333,46,1009.62083333333,153.708333333333,17.45,20.4,13.5,0,1064,572137,1.85969444381328,0.63,NA,63.04,76.83,172.88,22,28.42,NA,1.54
"41",2011-10-27,1.4125,124,78.0833333333333,1006.02916666667,27.6666666666667,18.6791666666667,21.1,16.5,11.6,894,499889,1.78839702413936,1.44,NA,138.54,107.25,319.12,5.38,48.67,NA,3.54
"42",2011-10-28,1.92916666666667,61.9166666666667,84.5,1013.3375,53.7916666666667,17.9875,19.8,16,29.9,834,447345,1.86433289742816,0.95,NA,75.08,80.88,195.12,9.83,28.96,NA,1
"43",2011-10-29,2.3125,55.0416666666667,78.75,1017.55416666667,71.75,18.9458333333333,21.5,17.5,0,242,150717,1.6056582867228,0.61,NA,33.67,58,109.12,19.71,29.54,NA,1
"44",2011-10-30,1.14166666666667,174.458333333333,73.25,1017.16666666667,134.25,18.7708333333333,22.4,16.6,0,157,98177,1.59915255100482,0.53,NA,40.25,55.21,116.21,17.58,27.08,NA,1.29
"45",2011-10-31,1.02916666666667,170.666666666667,78.5833333333333,1014.03333333333,106.125,18.1041666666667,20.5,15.1,0,943,454778,2.07353917735686,0.72,NA,79.67,70.71,191.96,12.04,40.58,NA,3.88
"46",2011-11-01,1.14583333333333,195.541666666667,82,1012.4875,78.8333333333333,19.4083333333333,21.8,17.4,0,128,94454,1.35515700764393,0.74,NA,53.08,69.5,150.17,19.42,34.12,NA,1.54
"47",2011-11-02,2.12083333333333,213.333333333333,81.8333333333333,1009.2375,119.083333333333,19.9625,21.9,17.8,23.6,1290,668601,1.92940184055962,0.89,NA,46.96,68.67,140.46,17.12,38.78,NA,1.21
"48",2011-11-03,2.17916666666667,188.958333333333,81.875,1000.25,48.75,20.3458333333333,21.5,19.1,0,1014,554732,1.82790969332939,0.92,NA,70.75,79,187,10.78,51.25,NA,1.46
"49",2011-11-04,2.0875,189.833333333333,85.1666666666667,995.033333333333,27.75,17.3791666666667,19,15.7,36.6,761,410428,1.85416199674486,0.65,NA,69.46,85.67,191.46,12.82,31.42,NA,1
"50",2011-11-05,1.57083333333333,193.25,76.75,995.016666666667,53.5833333333333,16.3916666666667,18.4,13.8,8.1,221,147266,1.50068583379735,0.47,NA,46.38,66.08,136.58,19.59,29.58,NA,1
"51",2011-11-06,2.35,201.333333333333,78.375,1000.20833333333,28.9166666666667,14.8333333333333,17.1,12.7,27.5,80,58231,1.37383867699335,0.47,NA,32,48.42,96.92,25.74,15.71,NA,1
"52",2011-11-07,1.30833333333333,238.125,61.4166666666667,1007.34166666667,88.3333333333333,17.375,20.3,15.4,0,1306,689123,1.89516240206756,0.72,NA,53.33,68.62,149.71,12.17,27,NA,1.38
"53",2011-11-08,1.1875,227.375,69.0416666666667,1009.63333333333,133.666666666667,16.7708333333333,20.8,14.4,0,1063,569310,1.86717254220021,0.48,NA,45.45,55.3,124.4,10.95,23.43,NA,2.36
"54",2011-11-09,1.15416666666667,234.833333333333,69.8333333333333,1013.65833333333,127.625,16.9708333333333,20.4,14.5,0,956,513068,1.86330077104789,0.85,NA,75.75,79.5,195,7.64,35.54,NA,1.75
"55",2011-11-10,1.13333333333333,216.375,74.0833333333333,1013.33333333333,115.875,17.0208333333333,20.2,14.3,0,943,503108,1.87434904632803,1.1,NA,96.42,91.5,238.54,10.67,41.38,NA,2.25
"56",2011-11-11,1.0875,188.166666666667,80.75,1014.04166666667,125,17.5041666666667,20.9,14.6,0,825,453083,1.8208584299124,1.17,NA,116.83,95.75,274.21,11.58,49.67,NA,3.25
"57",2011-11-12,1.45,64.0833333333333,81.9583333333333,1020.98333333333,94,18.2,20.2,17,0,200,134662,1.4851999821776,0.93,NA,57.58,86.42,174.17,18.54,37.29,NA,1
"58",2011-11-13,1.74166666666667,72,83.375,1022.1375,27.375,16.8916666666667,18.3,15.6,9,114,74944,1.52113578138343,0.58,NA,19.38,62.46,91.42,23.75,24.33,NA,1
"59",2011-11-14,2,55.2916666666667,81.9166666666667,1016.30833333333,26.1666666666667,15.6916666666667,17.2,14.7,7,1342,700081,1.91692104199371,0.93,NA,60.58,86.46,178.58,17.42,34.42,NA,1.25
"60",2011-11-15,2.7875,63.25,87.875,1008.55833333333,23.875,15.8708333333333,17.4,15.1,34.1,773,438859,1.76138577538572,0.6,NA,43.33,78.92,145.04,23.71,31.5,NA,1
"61",2011-11-16,1.95,32.75,79.5,1012.7875,29.25,15.5916666666667,16.5,14.8,3.8,791,417682,1.89378522416575,0.78,NA,64.38,82.46,180.46,19.25,31.92,NA,1.29
"62",2011-11-17,1.475,70.9166666666667,72.3333333333333,1019.1625,76,15.8541666666667,17.2,14.2,10.3,960,510763,1.87954100042485,0.9,NA,64.88,80.21,179.21,19.58,30.5,NA,1
"63",2011-11-18,1.07916666666667,64.1666666666667,81.75,1016.7,62.5,14.7916666666667,16.9,13.5,0.8,894,430648,2.07594137207185,1.3,NA,106.75,94.08,256.92,7.71,44.78,NA,1.12
"64",2011-11-19,1.5125,71.375,78.7916666666667,1011.09583333333,48.2083333333333,15.075,17,12.8,5.9,182,115720,1.57276183892153,0.77,NA,66.33,86,187.08,6.79,35.75,NA,1
"65",2011-11-20,2.4375,61.6666666666667,81.4166666666667,1011.27916666667,95.5,17.0125,18.9,15.5,0,122,76372,1.59744408945687,0.54,NA,22.12,62.17,95.62,23.58,25.21,NA,1
"66",2011-11-21,2.43333333333333,53.75,78.2083333333333,1006.9875,52.7916666666667,16.1125,18.1,14.6,9.5,1463,710083,2.06032252567658,0.8,NA,54.38,75.75,158.33,15.42,28.67,NA,1.42
"67",2011-11-22,3.025,54.5416666666667,71.0833333333333,1007.275,41.8333333333333,16.4666666666667,17.4,14.9,0.4,1061,526459,2.01535162282343,0.57,NA,34.5,64.46,116.88,23.96,28.04,NA,1
"68",2011-11-23,1.24583333333333,194.958333333333,59.5416666666667,1016.32083333333,112.916666666667,16.9458333333333,20.4,14,0,1052,538174,1.95475812655387,0.83,NA,90,76.33,213.5,10.38,37.04,NA,1.96
"69",2011-11-24,0.970833333333334,133.25,71.6666666666667,1022.7375,110.458333333333,15.2583333333333,17.9,12.6,0,1032,528611,1.95228627478429,1.38,NA,141.13,88.13,303.52,7.54,46.75,NA,2.79
"70",2011-11-25,0.991666666666667,173.5,71.875,1024.48333333333,106.958333333333,14.7,17.7,12.1,0,968,488414,1.98192517004017,1.19,NA,133.83,90.54,294.75,3.75,51.38,NA,2.71
"71",2011-11-26,1.14583333333333,169.791666666667,62.125,1024.58333333333,114.958333333333,13.8208333333333,17.2,11,0,231,129736,1.78053894061787,0.58,NA,51.96,55.71,134.5,9.88,23.5,NA,1.04
"72",2011-11-27,1.45,67.6666666666667,70.875,1022.78333333333,76.25,13.5833333333333,16.6,10.9,0,113,82983,1.36172469059928,0.69,NA,54.83,65.54,148.88,14.58,29.71,NA,1.04
"73",2011-11-28,1.56666666666667,52.5,73.875,1019.97083333333,63.8333333333333,13.8416666666667,16.1,11.9,0,1705,779792,2.1864804973634,1.12,NA,82.29,78.71,203.92,9.38,37.88,NA,1.38
"74",2011-11-29,1.3125,174,64.5,1019.21666666667,89.0833333333333,16.1625,19.8,13.7,0,1337,649969,2.05702118101017,0.89,NA,83.08,80.79,207.58,9.08,39.83,NA,1.04
"75",2011-11-30,1.25833333333333,203.583333333333,65.2916666666667,1022.775,101.458333333333,14.6,17.6,11.6,0,1245,608769,2.04511070701695,0.97,NA,90.62,81.71,219.88,9.67,41.04,NA,1.46
"76",2011-12-01,2,244.041666666667,73.375,1020.65,101.25,14.5125,17.9,11.7,0,1164,577448,2.01576592177997,0.85,NA,65.79,69.62,170,11.96,40.46,NA,1.12
"77",2011-12-02,1.2875,197.791666666667,65.125,1012.9625,78.125,15.7625,19,13.9,0,1126,516125,2.18164204407847,0.95,NA,65.21,74,173.42,13.21,39.45,NA,1.17
"78",2011-12-03,2.48333333333333,273.166666666667,58.7916666666667,1018.05833333333,87.0416666666667,13.8,15.8,12.1,0,255,168559,1.51282340308141,0.42,NA,27.08,44.08,85.25,14,21.62,NA,1
"79",2011-12-04,2.81666666666667,294.625,57.7916666666667,1015.79583333333,101.833333333333,13.5291666666667,16.4,11.9,0,128,92536,1.38324543961269,0.24,NA,12.29,33.25,51.5,25.75,14.96,NA,1.04
"80",2011-12-05,2.3875,234.083333333333,61.2083333333333,1012.84583333333,102.375,13.9791666666667,17.9,10.4,0,1496,683219,2.18963465594487,0.63,NA,35,49.5,102.71,17.71,19.83,NA,1.54
"81",2011-12-06,1.73333333333333,283.75,58.8333333333333,1016.81666666667,104.875,14.0458333333333,17.4,11.2,0,145,102096,1.42023193856762,0.51,NA,20.54,45.12,76.25,21.62,18.92,NA,1.04
"82",2011-12-07,2.15416666666667,306.625,58,1022.09583333333,104.916666666667,13.5833333333333,16.9,11.2,0,1427,657906,2.16900286667092,0.6,NA,29.25,50.58,95.12,19.71,21.5,NA,1.25
"83",2011-12-08,1.35416666666667,210.625,68.625,1023.02083333333,97.5416666666667,13.9916666666667,17.1,11.6,0,118,81089,1.45519120965852,0.57,NA,31.38,50.25,98.04,17.12,21.92,NA,1
"84",2011-12-09,1.125,219.291666666667,68.125,1018.225,79.75,13.2708333333333,16.1,9.9,0,1272,627872,2.02589062738902,0.9,NA,100.67,69.58,223.29,10.83,37.17,NA,1.79
"85",2011-12-10,1.29166666666667,257.583333333333,63.625,1013.63333333333,88.1666666666667,12.7833333333333,15.5,10.8,0,237,163146,1.45268655069692,0.43,NA,15.92,42.33,66.29,14.96,20.79,NA,1
"86",2011-12-11,1.2,212.666666666667,66.8333333333333,1012.52916666667,83.9583333333333,11.525,14.6,8.5,0,145,108084,1.3415491654639,0.68,NA,60.75,55.29,147.75,6.54,28.33,NA,2.96
"87",2011-12-12,2.1,289.375,62,1015.57083333333,100.291666666667,11.9166666666667,16.9,8.4,0,1761,852621,2.06539599657996,0.58,NA,41.58,45.5,108.83,10.33,21.46,NA,1
"88",2011-12-13,2.62083333333333,269.708333333333,56.4166666666667,1014.0125,86.8333333333333,13.3416666666667,16.9,10.2,0,1300,674247,1.92807680271473,0.69,NA,60,62.38,153.71,11.38,27.54,NA,1.21
"89",2011-12-14,1.98333333333333,215.166666666667,57.7916666666667,1013.52916666667,82.7083333333333,15.6291666666667,19.7,13.2,0,1205,665515,1.81062785962751,0.78,NA,51.25,61.92,139.83,16.04,27.71,NA,1.38
"90",2011-12-15,3.19583333333333,270.916666666667,50.9583333333333,1018.78333333333,86.5416666666667,13.5625,16.1,12.2,0,1096,610242,1.79600879651024,0.75,NA,27.05,57.35,98.35,20.64,19.55,NA,1
"91",2011-12-16,4.95,279.541666666667,48.4583333333333,1007.60833333333,52.9583333333333,14.6875,17.7,12,0,1052,572096,1.83885222060633,0.54,NA,20.04,49.12,79.42,25.38,25.67,NA,1
"92",2011-12-17,5.85833333333333,311.25,52,1010.05833333333,105.041666666667,10.7166666666667,13.6,8.9,0,223,161173,1.38360643532105,0.44,NA,29.21,40.12,84.21,36.33,19.33,NA,1
"93",2011-12-18,2.275,245.791666666667,40.7916666666667,1013.63333333333,104.541666666667,9.8625,13.6,7.2,0,110,75248,1.46183287263449,0.3,NA,20.13,44.87,75.17,27.3,12.48,NA,1
"94",2011-12-19,1.97083333333333,262.75,43.0416666666667,1018.43333333333,79.2083333333333,9.1375,11.9,6.6,0,1549,780298,1.98513901099324,0.6,NA,52.62,58.17,138.29,22.17,22.62,NA,1.46
"95",2011-12-20,2.54583333333333,248.75,61.1666666666667,1016.10833333333,70.0833333333333,10.7875,14.1,7.2,0,1222,661136,1.84833377701411,0.71,NA,51.67,59.5,138.29,13.71,24.75,NA,1.29
"96",2011-12-21,0.966666666666667,130.708333333333,69.4166666666667,1016.80833333333,55.7916666666667,12.7166666666667,15.8,9.7,0,1120,626043,1.78901449261472,1.61,NA,163.78,91.83,342.09,6.59,43.52,NA,3.09
"97",2011-12-22,1.9,270.541666666667,55.0833333333333,1019.9,92.625,15.4541666666667,18.4,13.1,0,968,562793,1.71999296366515,1.16,NA,61.29,65.54,159.04,14.88,23.42,NA,1.08
"98",2011-12-23,1.67083333333333,250.416666666667,57.9583333333333,1020.19583333333,99.9166666666667,13.25,16.9,10.9,0,966,505145,1.91232220451554,0.48,NA,32.67,55.08,104.54,12,21.04,NA,1.08
"99",2011-12-24,1.8625,270.041666666667,60.0416666666667,1024.24583333333,83.75,12.3833333333333,15.6,9.9,0,223,155141,1.43740210518174,0.46,NA,26.62,49.21,89.46,14.67,21.04,NA,1
"100",2011-12-25,0.916666666666667,182.958333333333,51.8333333333333,1028.30833333333,101.791666666667,10.9,14.1,8.2,0,115,73334,1.56816756211307,0.8,NA,91.42,72,211.54,13.04,30.25,NA,3.42
"101",2011-12-26,0.8875,135.916666666667,52.25,1030.99583333333,98.9583333333333,10.7375,13.6,8,0,102,68815,1.48223497783913,0.8,NA,91.38,83.29,222.67,8.67,31.08,NA,2.33
"102",2011-12-27,1.86666666666667,94.125,54.8333333333333,1029.33333333333,74.25,11.4875,15.9,7.4,0,1386,707218,1.959791747382,1.12,NA,84.76,94.17,270.21,8.17,36.38,NA,3.46
"103",2011-12-28,1.07083333333333,203.125,55.75,1026.48333333333,102.125,11.4,15.2,7.8,0,1121,602697,1.85997275579603,0.91,NA,87.92,85.25,219.33,9.5,34.36,NA,2.33
"104",2011-12-29,1.60416666666667,246.166666666667,52.9166666666667,1023.64583333333,93.4166666666667,11.15,14.4,8.6,0,1228,670541,1.83135706839701,0.65,NA,40.58,62.58,124.25,12.46,31.92,NA,1
"105",2011-12-30,3.58333333333333,284.375,46.875,1021.45833333333,101.833333333333,11.3625,15.1,8.2,0,1007,541662,1.85909293987764,0.5,NA,27.75,51.38,93.17,25.96,24.75,NA,1
"106",2011-12-31,2.35,283.583333333333,55.5,1019.79166666667,103.166666666667,13.6416666666667,17.3,10.1,0,206,153069,1.34579830011302,0.38,NA,16.21,40.04,64.33,27.75,15.71,NA,1.04
"107",2012-01-01,1.29583333333333,214.708333333333,64.0416666666667,1019.1375,100.791666666667,14.1458333333333,16.7,11.8,0,118,80462,1.46653078471825,0.55,NA,48.5,61.25,135,11.04,21.54,NA,2.54
"108",2012-01-02,2.99166666666667,253.583333333333,52.4166666666667,1017.16666666667,97.2083333333333,14.0916666666667,17.2,11.3,0,1444,795223,1.81584285162778,0.5,NA,28.12,51.83,94.5,20.08,24.88,NA,1.29
"109",2012-01-03,1.83333333333333,289.916666666667,52.5416666666667,1025.04583333333,94.1666666666667,11.9333333333333,15.2,9.1,0,1206,718523,1.67844313960722,0.62,NA,41,63.91,126.09,13.38,20.87,NA,1.08
"110",2012-01-04,2.05833333333333,250.375,62.75,1023.825,90.75,12.3208333333333,17.3,8.9,0,1114,646980,1.72184611579956,1,NA,61.91,58.27,152.64,11.73,26.71,NA,1.65
"111",2012-01-05,3.5625,273.333333333333,47.5833333333333,1016.55416666667,19.0416666666667,13.1583333333333,16.6,10.3,0,837,480117,1.74332506451552,0.67,NA,54.58,49.04,132,23.83,29.96,NA,1.21
"112",2012-01-06,2.35833333333333,229.875,61.6666666666667,1016.95833333333,86.625,14.0458333333333,15.8,11.8,0,121,98557,1.22771594102905,0.37,NA,26.71,49.21,89.67,24.42,28.67,NA,1.04
"113",2012-01-07,1.625,289.166666666667,49.3333333333333,1023.125,107.875,11.725,14.7,8.8,0,285,197910,1.44004850689707,0.57,NA,55.08,53.67,137.54,16.92,30.62,NA,1.38
"114",2012-01-08,2.02916666666667,278.041666666667,59.2083333333333,1021.46666666667,105.083333333333,11.5916666666667,15,9.4,0,141,111291,1.26694880987681,0.55,NA,34.04,40.54,92,19.83,18.52,NA,1.17
"115",2012-01-09,1.2,194.583333333333,62.0416666666667,1023.525,103.083333333333,11.425,14.8,8.5,0,1481,848692,1.74503824709082,0.8,NA,85.42,64.54,194.71,7.67,26.75,NA,2.71
"116",2012-01-10,1.37083333333333,215.541666666667,66.5833333333333,1026.08333333333,103,10.9541666666667,14,8.3,0,1117,666588,1.67569773233242,0.97,NA,127.21,69.92,264.04,5.92,36.79,NA,4.25
"117",2012-01-11,0.979166666666667,139.583333333333,71.9583333333333,1027.75,84.7083333333333,11.2125,13.7,8.8,0,1090,668006,1.63172187076164,1.3,NA,141.12,83.75,299.21,3.25,42.46,NA,4.88
"118",2012-01-12,1.72083333333333,272.916666666667,69.4583333333333,1026.18333333333,96.375,11.2708333333333,14.5,8.5,0,1049,621005,1.68919734945773,0.67,NA,46.42,67.88,138.54,10.25,29.04,NA,1
"119",2012-01-13,1.11666666666667,237.666666666667,50.125,1020.45,111.791666666667,10.3083333333333,15.5,7.3,0,916,541464,1.69170988283616,0.51,NA,35.79,55.54,110.08,9.25,23.75,NA,1
"120",2012-01-14,0.954166666666667,157.958333333333,64.75,1015.55416666667,71,9.17083333333333,12.2,6.4,0,207,145443,1.42323796951383,0.68,NA,69.33,64.46,170.04,8.75,30.42,NA,1.25
"121",2012-01-15,1.2,70.125,69.9583333333333,1013.17083333333,68.8333333333333,9.65,11.4,8.6,0,151,101482,1.48794860172247,0.66,NA,36,57.54,112.17,14.88,27.62,NA,1.04
"122",2012-01-16,2.2375,45.1666666666667,69.5,1011.70416666667,47.375,10.4208333333333,11.8,8.6,0.2,1574,831792,1.89229999807644,0.81,NA,49.9,77.9,153.62,13.14,27.75,NA,2
"123",2012-01-17,2.07083333333333,97.7916666666667,68.2916666666667,1022.625,118.291666666667,12.0333333333333,14.2,10.3,0.2,1272,684577,1.85808170592935,0.87,NA,53,76.71,157.38,23.29,27.21,NA,1.08
"124",2012-01-18,1.6375,230.958333333333,61.2083333333333,1028.42916666667,111.375,10.625,12.9,8.3,0,1195,679011,1.75991257873584,0.73,NA,57.5,75.71,163.12,9.38,34.82,NA,1.67
"125",2012-01-19,2.31666666666667,279.416666666667,57.0833333333333,1029.92916666667,110.541666666667,11.1583333333333,14.8,7.9,0,1090,633705,1.72004323778414,0.67,NA,46.58,66.96,137.88,10.71,31.42,NA,1.25
"126",2012-01-20,1.4375,217,60.4166666666667,1024.0875,110.041666666667,12.6583333333333,16.4,9.9,0,1107,587070,1.8856354438142,0.88,NA,84.38,77.29,205.96,10.38,36.54,NA,2.75
"127",2012-01-21,1.33333333333333,211.791666666667,57.1666666666667,1021.075,115.583333333333,12.8666666666667,15.8,10,0,200,129335,1.54637182510535,0.63,NA,56.75,71.42,157.83,12.58,26.5,NA,1.33
"128",2012-01-22,1.47083333333333,220.25,62.8333333333333,1016.47083333333,119.583333333333,13.325,17.4,10.6,0,126,88890,1.41748228147148,0.54,NA,38.08,55,112.88,16.5,20.96,NA,1.29
"129",2012-01-23,1.03333333333333,193.333333333333,61.5,1013.525,110.166666666667,13.2458333333333,15.9,10.9,0,1791,892757,2.00614500922423,0.87,NA,80.25,71.42,193.42,11.54,29.62,NA,4.12
"130",2012-01-24,1.42083333333333,212.166666666667,65.25,1017.4875,102.375,12.1875,14.8,10.5,0,1312,686578,1.91092636233611,0.65,NA,51.17,68.08,145.79,8.42,26,NA,1.17
"131",2012-01-25,1.34166666666667,251.166666666667,62.875,1015.50416666667,123.333333333333,11.9541666666667,15.8,9.1,0,1345,736498,1.82620998291917,0.66,NA,55.14,72.48,156.24,10.19,29.95,NA,1.48
"132",2012-01-26,1.07916666666667,114.625,69.375,1013.80416666667,110.75,11.3416666666667,13.8,7.9,0,1345,741333,1.81429937693317,1.35,NA,148.33,111.12,337.5,5.42,47.62,NA,5.71
